url,label,url_length,num_dots,num_hyphens,num_at,num_digits,num_params,num_slashes,num_question,num_percent,num_special,domain_length,path_length,has_https,has_http,has_suspicious_kw
http://www.rsccaritas.ie/where-we-work/england-and-scotland/139-social-and-pastoral-work,malicious,88,2,8,0,3,0,5,0,0,0,17,64,0,1,0
http://www.divanomoveis.com.br/default/index.html,malicious,49,4,0,0,0,0,4,0,0,0,23,19,0,1,0
http://9779.info/%E7%B2%AE%E9%A3%9F%20%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,66,1,0,0,21,0,4,0,16,0,9,50,0,1,0
http://www.dijon-cereales-meunerie.fr/index.php?option=com_content&view=article&id=49&Itemid=70,malicious,95,3,2,0,4,4,3,1,0,9,30,10,0,1,0
http://wandern-in-griechenland.de/fotogalerie/chios-lesbos/dodekanes-2/index.html,malicious,81,2,4,0,1,0,6,0,0,0,26,48,0,1,0
http://escritoriosdealuguel.com.br/parceiros/assessoria-juridica,malicious,64,2,1,0,0,0,4,0,0,0,27,30,0,1,0
http://www.vitalsil.pt/index.php?Itemid=60&option=com_zoo&view=item&category_id=59&item_id=193,malicious,94,3,0,0,7,5,3,1,0,13,15,10,0,1,0
http://bdata.nl/index.php?option=com_content&view=category&id=44&Itemid=91&limitstart=5,malicious,87,2,0,0,5,5,3,1,0,11,8,10,0,1,0
http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify4.srv-woa1.co.uk/identify-customer=NgorwVe4xI7ai3TwbqqmiQOWag0we7ss6tP30KzxpplcKuX5vs7jJ1VX65mU2Z5rYWKfj3tyc6WLLLI6arybYq0Bsu6Xnf0wp46,malicious,200,11,3,0,25,1,3,0,0,1,75,118,0,1,1
apple.com-verify-account-information.entranceonline.org,malicious,55,3,3,0,0,0,0,0,0,0,0,55,0,0,1
http://www.real-house.nl/profile.html,malicious,37,3,1,0,0,0,3,0,0,0,17,13,0,1,0
prima-f.de,malicious,10,1,1,0,0,0,0,0,0,0,0,10,0,0,0
http://www.t-puls.dk/temaer-i-terapi/affaerer-utroskab.html,malicious,59,3,4,0,0,0,4,0,0,0,13,39,0,1,0
http://www.djemanshy.md/photo/category/7.html,malicious,45,3,0,0,1,0,5,0,0,0,16,22,0,1,0
http://eurotravel.com.br/index.php,malicious,34,3,0,0,0,0,3,0,0,0,17,10,0,1,0
http://www.salfed.com/modules/mod_news_scroller/mod_news_scroller.js.php,malicious,72,4,0,0,0,0,5,0,0,4,14,51,0,1,0
http://www.slaviacapital.cz/clanky-menu/career,malicious,46,2,1,0,0,0,4,0,0,0,20,19,0,1,0
http://www.maler-graszk.de/index.php?option=com_content&view=article&id=56&Itemid=55,malicious,84,3,1,0,4,4,3,1,0,9,19,10,0,1,0
healthforsurvival.com,malicious,21,1,0,0,0,0,0,0,0,0,0,21,0,0,0
http://kidscentrale.nl/index.php?option=com_content&view=article&id=8&Itemid=6,malicious,78,2,0,0,2,4,3,1,0,9,15,10,0,1,0
http://www.versatilityphoneshop.co.uk/bt-versatility-v16-xp-console-expansion-module-.html,malicious,90,4,7,0,2,0,3,0,0,0,30,53,0,1,0
http://norwestcooling.com/request-a-quote.html,malicious,46,2,2,0,0,0,3,0,0,0,18,21,0,1,0
http://www.windmillag.com.au/news-events/31-joskin,malicious,50,3,2,0,2,0,4,0,0,0,21,22,0,1,0
http://www.flordeazar.com/index.html?fontstyle=f-larger,malicious,55,3,1,0,0,1,3,1,0,2,18,11,0,1,0
http://www.beriva.lt/index.html?di=akcijos&V=1&iid=494764,malicious,57,3,0,0,7,3,3,1,0,6,13,11,0,1,0
http://www.rugbyzwolle.nl/teams/veteranen,malicious,41,2,0,0,0,0,4,0,0,0,18,16,0,1,0
http://www.villagemagazine.it/index.php/regions/ads/view/220-allingrosso-iphone-4s-iphone-5.html,malicious,96,4,5,0,5,0,7,0,0,0,22,67,0,1,0
http://www.ekino-neureut.de/index.php?option=com_content&view=article&id=38:thomas-messe&catid=1:gottesdienste&Itemid=42,malicious,120,3,2,0,5,5,3,1,0,11,20,10,0,1,0
http://www.avrasya-haber.net/rusya/index.html,malicious,45,3,1,0,0,0,4,0,0,0,21,17,0,1,0
x0pocln5.beget.tech,malicious,19,2,0,0,2,0,0,0,0,0,0,19,0,0,0
http://www.kristall-zell.at/index.php/de/preise/sommercard.html,malicious,63,4,1,0,0,0,6,0,0,0,20,36,0,1,0
visionaryproperties.com,malicious,23,1,0,0,0,0,0,0,0,0,0,23,0,0,0
kuzrab.maxpolezhaev.ru,malicious,22,2,0,0,0,0,0,0,0,0,0,22,0,0,0
http://www.papamusilisafaris.eu/component/products/index.html?productsTask=productsDetails&catid=2&productsId=29,malicious,112,3,0,0,3,3,5,1,0,6,24,30,0,1,0
http://style.org.hc360.com/css/detail/mysite/siteconfig/pro_control.css,malicious,71,4,0,0,3,0,7,0,0,1,19,45,0,1,0
http://www.raw-tempel.de/kinder.html,malicious,36,3,1,0,0,0,3,0,0,0,17,12,0,1,0
comocriarsites.net,malicious,18,1,0,0,0,0,0,0,0,0,0,18,0,0,0
http://www.veiculoseguro.com.br/index.php?option=com_contact&view=contact&id=2&Itemid=58,malicious,88,4,0,0,3,4,3,1,0,9,24,10,0,1,0
http://www.027art.com/art/UploadFiles_8975/201107/2011072306472017.jpg,malicious,70,3,0,0,29,0,6,0,0,1,14,49,0,1,0
http://www.alberi.com.br/component/content/article/6/48,malicious,55,3,0,0,3,0,7,0,0,0,17,31,0,1,0
http://www.eendrachthummelo.nl/index.php?option=com_phocagallery&view=category&id=10:2009&Itemid=80,malicious,99,3,0,0,8,4,3,1,0,9,23,10,0,1,0
http://dentagrad.ru/protezirovanie-zubov/uhod-za-semnymi-zubnymi-protezami,malicious,74,1,5,0,0,0,4,0,0,0,12,55,0,1,0
boumanfouilles.ga,malicious,17,1,0,0,0,0,0,0,0,0,0,17,0,0,0
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/style.css,malicious,71,2,1,0,10,0,6,0,3,0,15,49,0,1,0
http://s-tab.ru/portfolio/4-2010-07-05-04-46-02/detail/1038-h16.html?tmpl=component&detail=0&buttons=1,malicious,102,2,8,0,23,3,6,1,0,6,8,53,0,1,0
http://slovakiya.net.ua/templates/ja_purity/styles/elements/Ser-ici/master_fur_handler.aspx=95741110114/,malicious,104,3,1,0,11,1,9,0,0,4,16,81,0,1,0
pavypal.com.privacypolicy.supportaccount.update.sevice-loginpage.v7sb5.org,malicious,74,7,1,0,2,0,0,0,0,0,0,74,0,0,1
http://iosges.com/index.php/component/content/article/60-nss-web-uso,malicious,68,2,3,0,2,0,7,0,0,0,10,51,0,1,0
http://166588.com/index.html?action=news&id=55,malicious,46,2,0,0,8,2,3,1,0,4,10,11,0,1,0
http://apechemy.fr/index.php/photos/category/12-2010,malicious,52,2,1,0,6,0,6,0,0,0,11,34,0,1,0
http://www.plexiprint.net/x.txt,malicious,31,3,0,0,0,0,3,0,0,0,18,6,0,1,0
estellefuller.com,malicious,17,1,0,0,0,0,0,0,0,0,0,17,0,0,0
http://nailcenter.fr/index.php?option=com_content&view=article&id=20:jeu-concours&catid=1&Itemid=40,malicious,99,2,1,0,5,5,3,1,0,11,13,10,0,1,0
http://mbpanet.com/index.php?view=article&catid=1:latest-news&id=144:pompom-weed-eradication-appeal-no2&tmpl=component&print=1&layout=default&page=,malicious,147,2,5,0,6,7,3,1,0,14,11,10,0,1,0
http://www.thc-hanau.de/index.php/aktuell/485-hockey-finalesueddeutschemeisterschaftmaedchena2013,malicious,97,3,3,0,7,0,5,0,0,0,16,74,0,1,0
http://www.ligermedia.co.th/index.html,malicious,38,4,0,0,0,0,3,0,0,0,20,11,0,1,0
http://www.saludyestetica.cl/g/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zYWx1ZHllc3RldGljYS5jbC9nL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTYyOnBvdGVuY2lhZG9yL,malicious,200,3,0,0,21,3,4,1,0,7,21,12,0,1,0
http://9779.info/%E5%B0%8F%E7%8F%AD%E5%B9%BC%E5%84%BF%E8%8A%B1%E7%93%B6%E6%8B%BC%E8%B4%B4%E7%94%BB/,malicious,99,1,0,0,29,0,4,0,27,0,9,83,0,1,0
http://www.trees-partner.ch/index.php?option=com_content&view=article&id=9&Itemid=4,malicious,83,3,1,0,2,4,3,1,0,9,20,10,0,1,0
http://leaderinfife.org/index.php?option=com_contact&view=contact&id=14:voluntary-organisations-north-east-fife&catid=44:lag-members&Itemid=74,malicious,142,2,5,0,6,5,3,1,0,11,16,10,0,1,0
http://www.atelierduvieuxpin.com/fr/seminaires/la-pratique-niveau-2.html,malicious,72,3,3,0,1,0,5,0,0,0,25,40,0,1,0
http://www.odatebussan.net/g_sake.html,malicious,38,3,0,0,0,0,3,0,0,1,19,12,0,1,0
http://www.webcreators.gr/service-laptop/antikatastasi-othonis/72-episkeui-vismatos-trofodosias.html,malicious,100,3,5,0,2,0,5,0,0,0,18,75,0,1,0
http://javadoplant.nl/nl.html?start=20,malicious,38,2,0,0,2,1,3,1,0,2,14,8,0,1,0
http://www.sportschule-neumann.de/index.php?option=com_content&view=article&id=3&Itemid=9,malicious,89,3,1,0,2,4,3,1,0,9,26,10,0,1,0
http://www.casasdosol.cv/images/login/dropbox/,malicious,46,2,0,0,0,0,6,0,0,0,17,22,0,1,1
http://www.mbdalmezun.com/hasret-giderdik.htm,malicious,45,3,1,0,0,0,3,0,0,0,18,20,0,1,0
http://www.axelsmeyer.de/index.php?option=com_content&view=article&id=54:haeger-auf-lovelybooks-zu-qdas-buch-der-suendenq&catid=38:rezensionen&Itemid=58,malicious,152,3,7,0,6,5,3,1,0,11,17,10,0,1,0
http://www.radioroccella.net/index.php?option=com_content&view=article&id=251:radiografia-scio-n38-in-diretta-sporting-locri&catid=128:news,malicious,139,3,6,0,8,4,3,1,0,9,21,10,0,1,0
http://www.fitasylum.com/index.php/product-reviews/p90x2/plyocide-p90x2,malicious,71,3,2,0,6,0,6,0,0,0,17,47,0,1,0
http://www.oxypro.ab.ca/contact-us.html?tmpl=component&print=1&page=,malicious,68,4,1,0,1,3,3,1,0,6,16,16,0,1,0
http://www.jin0044.com/ipl/app/help.php?GameType=5707&lang=zh-cn&HALLID=3820004&State=0,malicious,87,3,1,0,16,4,5,1,0,8,15,17,0,1,0
http://www.leine-net.de/home,malicious,28,2,1,0,0,0,3,0,0,0,16,5,0,1,0
http://www.familienbund.org/index.php?option=com_content&view=category&layout=blog&id=5&Itemid=8,malicious,96,3,0,0,2,5,3,1,0,11,20,10,0,1,0
http://www.brennius.se/index.php?option=com_content&view=article&id=2&Itemid=2,malicious,78,3,0,0,2,4,3,1,0,9,15,10,0,1,0
http://www.bjcurio.com/js/index.htm?amp;&amp;http:/us.battle.net/login/en/?ref=http:/hxnagqsus.battle.net/d3/en/index,malicious,117,7,0,0,1,1,12,2,0,6,15,13,0,1,1
http://cc.yuebingy.com/awool/surv.html,malicious,38,3,0,0,0,0,4,0,0,0,15,16,0,1,0
http://www.nicolatessari.it/index.php/it/contattatemi,malicious,53,3,0,0,0,0,5,0,0,0,20,26,0,1,0
http://www.dewerkschuit.nl/index.php?option=com_content&view=article&id=65&Itemid=37,malicious,84,3,0,0,4,4,3,1,0,9,19,10,0,1,0
http://9779.info/%E6%B0%B4%E6%9E%9C%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,81,1,0,0,23,0,4,0,21,0,9,65,0,1,0
http://www.xpj5988.com/promotion.htm;jsessionid=A77C20A90C6790855CB2882AD06183ED,malicious,80,3,0,0,26,1,3,0,0,2,15,14,0,1,0
correiodecarajas.com.br,malicious,23,2,0,0,0,0,0,0,0,0,0,23,0,0,0
http://www.qmcweb.com.br/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=22&catids=38|34&Itemid=1&lang=pt,malicious,129,5,0,0,13,8,3,1,0,17,17,10,0,1,0
gnbzonaseguraweb.com,malicious,20,1,0,0,0,0,0,0,0,0,0,20,0,0,0
http://www.waspextermination.ca/index.php?jid=1&fontstyle=f-default,malicious,67,3,1,0,1,2,3,1,0,4,24,10,0,1,0
http://zjtfjt.com/ywbk-xdwly-zyyw.asp?id=19&readmode=art,malicious,56,2,2,0,2,2,3,1,0,4,10,20,0,1,0
http://ardeex.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2FyZGVleC5jb20vaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9NjglM0FkYW1lbi1wdWxsb3Zlci13ZXN0ZW4mY2F0aWQ9MzklM0,malicious,200,2,0,0,28,3,3,1,0,7,10,10,0,1,0
http://opttoys24.ru/index.php?option=com_virtuemart&page=shop.browse&category_id=42&Itemid=5,malicious,92,3,0,0,5,4,3,1,0,10,12,10,0,1,0
churning-frequencie.000webhostapp.com,malicious,37,2,1,0,3,0,0,0,0,0,0,37,0,0,0
http://www.norzwebmarketing.com/it/glossario/motore-di-ricerca?tmpl=component&print=1&page=,malicious,91,2,2,0,1,3,5,1,0,6,24,31,0,1,0
http://www.hotsource.ch/index.php?option=com_content&view=article&id=80&Itemid=160,malicious,82,3,0,0,5,4,3,1,0,9,16,10,0,1,0
http://www.asideal.com/js/?app=com-d3&amp;http://us.battle.net/login/en/?ref=http%3A%2F%2Fus.battle.net%2Fd3%2Fen%2Findex,malicious,121,6,1,0,8,2,9,2,6,6,15,4,0,1,1
http://9779.info/%E6%B0%B4%E6%9E%9C%E6%AF%9B%E7%BA%BF%E7%B2%98%E8%B4%B4%E7%94%BB/,malicious,81,1,0,0,23,0,4,0,21,0,9,65,0,1,0
http://www.winnerhydraulicsusa.com/webstore/store/listcategoriesandproducts.asp?idcategory=61,malicious,93,3,0,0,2,1,5,1,0,2,27,45,0,1,0
afterwardsgood.tk,malicious,17,1,0,0,0,0,0,0,0,0,0,17,0,0,0
http://www.ekwdesign.de/referenzen.html,malicious,39,3,0,0,0,0,3,0,0,0,16,16,0,1,0
http://www.gonzalespd.org/index.php?option=com_jcalpro&Itemid=43&extmode=day&date=2013-02-24,malicious,92,3,2,0,10,4,3,1,0,9,18,10,0,1,0
http://www.heide-marys-windelgesindel.de/adoptiert.html?start=15,malicious,64,3,2,0,2,1,3,1,0,2,33,15,0,1,0
http://www.steparu.com/previews.1,malicious,33,3,0,0,1,0,3,0,0,0,15,11,0,1,0
http://audeantenne.com/index.php?option=com_content&view=article&id=70&Itemid=138,malicious,81,2,0,0,5,4,3,1,0,9,15,10,0,1,0
http://www.aibek.kz/index.php/component/user/login?return=L2luZGV4LnBocC8yMDExLTEyLTE1LTAzLTQyLTAwL2NvbW1lbnRzLzI=,malicious,114,3,0,0,6,2,6,1,0,3,12,31,0,1,1
http://somotores.com/index.php/motores/motores-parciais/8-motores-parciais/detail/228-parcial-8030?tmpl=component,malicious,113,2,5,0,8,1,8,1,0,2,13,78,0,1,0
copyright-contact-report-1000074958525668.com,malicious,45,1,3,0,16,0,0,0,0,0,0,45,0,0,0
http://www.heyheymagazine.com/js/iproperty/.com.sg/index.htm,malicious,60,5,0,0,0,0,6,0,0,0,22,31,0,1,0
http://www.pclan.us/component/mailto/index.html?tmpl=component&link=aHR0cDovL3d3dy5wY2xhbi51cy9oZWxwLWRlc2stc2VydmljZXMuaHRtbA==,malicious,128,3,0,0,10,4,5,1,0,6,12,28,0,1,0
http://img1.shikee.com/report/2015/04/24/12073320901358190361.jpg,malicious,65,3,0,0,29,0,7,0,0,0,15,43,0,1,0
http://www.xhedu.net/sites/main/UploadFiles/2015/5/small/upfile403481.jpg,malicious,73,3,0,0,11,0,9,0,0,0,13,53,0,1,0
http://www.suntravel.pt/index.php?option=com_content&view=category&id=41:suntravel-excursoes&Itemid=77&lang=en,malicious,110,3,1,0,4,5,3,1,0,11,16,10,0,1,0
http://www.enolr.com/event-calendar/day/13.html,malicious,47,3,1,0,2,0,5,0,0,0,13,27,0,1,0
http://casalpopular.org/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2Nhc2FscG9wdWxhci5vcmcvaW5kZXgucGhwP29wdGlvbj1jb21fY29udGVudCZ2aWV3PWFydGljbGUmaWQ9MjpiZW52aW5ndXRzJmNhdGlkPTc6cG9ydGFk,malicious,200,2,0,0,21,3,3,1,0,7,16,10,0,1,0
http://schertzauto.com/wp-content/themes/NAPA%20AC%202014%20S/css/style.css,malicious,75,2,1,0,10,0,7,0,3,0,15,53,0,1,0
http://adventure-nicaragua.net/index.html?option=com_content&view=article&id=98&Itemid=62&font-size=smaller,malicious,107,2,2,0,4,5,3,1,0,11,23,11,0,1,0
http://www.polska.travel.pl/pogoda-polska/gdansk/pogoda-polska/gdansk/1?miasto=26,malicious,81,3,2,0,3,1,7,1,0,2,20,44,0,1,0
http://djkatrina.ru/muzyka/interesnye-fakty/prodazhi-muzyki-upali-do-samogo-nizkogo-pokazatelya-za-20-let.html,malicious,110,2,10,0,2,0,5,0,0,0,12,91,0,1,0
http://www.unitre.org/index.php?option=com_wrapper&view=wrapper&Itemid=180,malicious,74,3,0,0,3,3,3,1,0,7,14,10,0,1,0
http://www.ninopizzaria.com.br/index.php?option=com_content&view=article&id=103&Itemid=67,malicious,89,4,0,0,5,4,3,1,0,9,23,10,0,1,0
http://boltamproperties.co.za/index.php?option=com_sobi2&sobi2Task=sobi2Details&catid=4&sobi2Id=64&Itemid=58,malicious,108,3,0,0,9,5,3,1,0,11,22,10,0,1,0
http://www.creuzadema.net/storie-minime/don-andrea-gallo,malicious,56,2,3,0,0,0,4,0,0,0,18,31,0,1,0
http://www.feuerbestattung.lu/index.php?option=com_contact&task=vcard&contact_id=2&format=raw&tmpl=component,malicious,108,3,0,0,1,5,3,1,0,12,22,10,0,1,0
http://botasdevinojb.com.mx/index.php?option=com_content&view=article&id=1&Itemid=26,malicious,84,3,0,0,3,4,3,1,0,9,20,10,0,1,0
xq3t5nnfx5.6xbacvl5jj.madpendesign.com.au,malicious,41,4,0,0,5,0,0,0,0,0,0,41,0,0,0
http://www.interrail.it/numeri/gennaio98/raccordi.html,malicious,54,3,0,0,2,0,5,0,0,0,16,31,0,1,0
http://www.ilovespeedbumps.com/inexpensive-hearing-aids-appears-terrific/,malicious,73,2,4,0,0,0,4,0,0,0,23,43,0,1,0
cq850.com,malicious,9,1,0,0,3,0,0,0,0,0,0,9,0,0,0
http://9779.info/%E7%BE%8E%E6%9C%AF%E5%89%AA%E8%B4%B4%E7%94%BB%E6%B5%B7%E7%BB%B5%E7%BA%B8%E5%9B%BE/,malicious,99,1,0,0,26,0,4,0,27,0,9,83,0,1,0
http://www.chl888.com/gik0/archive/index.php,malicious,44,3,0,0,4,0,5,0,0,0,14,23,0,1,0
http://www.allaroundrental.com/index.php?option=com_virtuemart&page=shop.browse&category_id=15&Itemid=55,malicious,104,4,0,0,4,4,3,1,0,10,23,10,0,1,0
australiantrophysupplies.com.au,malicious,31,2,0,0,0,0,0,0,0,0,0,31,0,0,0
eoptionmailpack.com,malicious,19,1,0,0,0,0,0,0,0,0,0,19,0,0,0
http://www.pubyun.com/blog/openstack/rhsummit%e4%b8%8a%e5%8f%91%e5%b8%83%e7%9a%84%e5%87%a0%e4%b8%aa%e5%85%b3%e4%ba%8erhel%e7%9a%84%e6%94%b9%e5%8f%98/,malicious,149,2,0,0,39,0,6,0,33,0,14,128,0,1,0
http://www.saborlatinosp.it/it/fotogallery/8-salsaweek-simeri-2004/detail/36-gruppo-prato.html?tmpl=component,malicious,109,3,5,0,7,1,7,1,0,2,20,67,0,1,0
clubdeviajerosdxn.com,malicious,21,1,0,0,0,0,0,0,0,0,0,21,0,0,0
http://benchmarkms.com/projects/corporate/album/2/2,malicious,51,1,0,0,2,0,7,0,0,0,15,29,0,1,0
http://pastehtml.com/raw/bnk6qz1b5.html,malicious,39,2,0,0,3,0,4,0,0,0,13,19,0,1,0
http://www.nfa.com.tr/index.php?option=com_content&view=article&id=39&Itemid=178,malicious,80,4,0,0,5,4,3,1,0,9,14,10,0,1,0
http://www.veiculoseguro.com.br/index.php?option=com_content&view=article&id=84:informacoes-de-verdade&catid=37:veiculoseguro&Itemid=56,malicious,135,4,2,0,6,5,3,1,0,11,24,10,0,1,0
http://www.raci.it/area_fr/prodotti/acquedotto.html,malicious,51,3,0,0,0,0,5,0,0,1,11,33,0,1,0
ruzi-hana.co.jp,malicious,15,2,1,0,0,0,0,0,0,0,0,15,0,0,0
http://www.hotsource.ch/index.php?page=shop.product_details&category_id=6&flypage=flypage.tpl&product_id=31&option=com_virtuemart&Itemid=68,malicious,139,5,0,0,5,6,3,1,0,16,16,10,0,1,0
kupit-rulevuju-rejku.ru,malicious,23,1,2,0,0,0,0,0,0,0,0,23,0,0,0
http://rendeck.com/index.php/nl/consultants/vacatures/form/10/2417,malicious,66,2,0,0,6,0,9,0,0,0,11,48,0,1,0
myetherewa11et.com,malicious,18,1,0,0,2,0,0,0,0,0,0,18,0,0,0
http://www.koi-waterlife-centre.com/kwlcshop/information/ailments-and-treatment,malicious,79,2,4,0,0,0,5,0,0,0,28,44,0,1,0
http://www.selbsthilfegruppen.at/index.php?view=article&catid=13:behinderung&id=22:alternativgemeinschaft-koerperbehinderter-und-nichtbehinderter&tmpl=component&print=1&layout=default&page=&option=com,malicious,200,3,3,0,5,8,3,1,0,16,25,10,0,1,0
http://www.barn.co.nz/abel-tasman-internet-cafe,malicious,47,3,3,0,0,0,3,0,0,0,14,26,0,1,0
http://www.mtb-bad-harzburg.de/index.php/ausschreibung,malicious,54,3,2,0,0,0,4,0,0,0,23,24,0,1,0
http://www.szovetseg.eu/feladatok.php?name=Private_Messages&file=index&mode=post&u=245,malicious,86,3,0,0,3,4,3,1,0,9,16,14,0,1,0
http://www.recettepourtous.net/index.php?option=com_content&view=section&layout=blog&id=11&Itemid=74,malicious,100,3,0,0,4,5,3,1,0,11,23,10,0,1,0
http://www.diarco.com.pe/portal/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5kaWFyY28uY29tLnBlL3BvcnRhbC9pbmRleC5waHA%2Fb3B0aW9uPWNvbV9jb250ZW50JnZpZXc9YXJ0aWNsZSZpZD00Om51ZXN0cm9zLX,malicious,200,4,0,0,29,3,4,1,1,7,17,17,0,1,0
http://pastehtml.com/view/bdzrvg8vq.html,malicious,40,2,0,0,1,0,4,0,0,0,13,20,0,1,0
http://svadebny.com/index.php?option=com_flippingbook&view=book&id=5&Itemid=705,malicious,79,2,0,0,4,4,3,1,0,9,12,10,0,1,0
http://sydsfj.com/product/class/index.php?page=1&catid=115&myord=uptime&myshownums=&showtj=&author=&key=,malicious,104,2,0,0,4,7,5,1,0,14,10,24,0,1,0
"http://pembrokeshire-farm-cottages.co.uk/component/option,com_rentalotplus/Itemid,11/view,classic/index.html",malicious,108,3,2,0,2,0,7,0,0,1,33,68,0,1,0
http://www.saludyestetica.cl/g/index.php?view=article&id=73:prov-multivitaminico-mineralizado&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=89,malicious,166,3,2,0,5,8,4,1,0,17,21,12,0,1,0
http://desiredelille.com/index.html,malicious,35,2,0,0,0,0,3,0,0,0,17,11,0,1,0
junkies.igg.biz,malicious,15,2,0,0,0,0,0,0,0,0,0,15,0,0,0
partyservice-cieslar.de,malicious,23,1,1,0,0,0,0,0,0,0,0,23,0,0,0
http://www.originalvolunteers.co.uk/extra-information/trip-competition.html,malicious,75,4,2,0,0,0,4,0,0,0,28,40,0,1,0
draggled-intelligen.000webhostapp.com,malicious,37,2,1,0,3,0,0,0,0,0,0,37,0,0,0
http://www.bukitesveiki.lt/component/user/reset,malicious,47,2,0,0,0,0,5,0,0,0,19,21,0,1,0
http://www.tev-bruchsal.de/index.php?option=com_content&view=article&id=29&Itemid=49,malicious,84,3,1,0,4,4,3,1,0,9,19,10,0,1,0
http://adventure-nicaragua.net/es/index.php?option=com_content&view=article&id=47&Itemid=54,malicious,91,2,1,0,4,4,4,1,0,9,23,13,0,1,0
http://www.teknosima.it/index.php?option=com_content&view=article&id=8&Itemid=9&fontstyle=f-larger,malicious,98,3,1,0,2,5,3,1,0,11,16,10,0,1,0
http://www.centercamping.com.br/index.php?option=com_content&view=article&id=55:campanha-de-reciclagem-center-camping&Itemid=48,malicious,127,4,4,0,4,4,3,1,0,9,24,10,0,1,0
http://www.lafavoritacb.com/index.php?view=article&catid=42:atencioncliente&id=91:cgc&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=77,malicious,158,3,0,0,7,9,3,1,0,19,20,10,0,1,0
http://www.f-iraq.net/chat.html,malicious,31,3,1,0,0,0,3,0,0,0,14,10,0,1,0
http://2duwo.com/index.php/es/bestelonzecd?fontstyle=f-smaller,malicious,62,2,1,0,1,1,5,1,0,2,9,26,0,1,0
loghouserestoration.ca,malicious,22,1,0,0,0,0,0,0,0,0,0,22,0,0,0
http://huamuxtitlan.com/x.txt,malicious,29,2,0,0,0,0,3,0,0,0,16,6,0,1,0
http://macedonia-extreme.com/index.php/biking-section/42-biking/128-biking-macedonia?tmpl=component&print=1&layout=default&page=,malicious,128,2,5,0,6,4,6,1,0,8,21,56,0,1,0
http://szgs.ru/on-the-company/licenses/71-2009-09-01-07-34-45.html?tmpl=component&print=1&layout=default&page=,malicious,110,2,8,0,17,4,5,1,0,8,7,52,0,1,0
http://www.arjanland-kerstbomen.nl/historie,malicious,43,2,1,0,0,0,3,0,0,0,27,9,0,1,0
keripikyudigunawan.co.id,malicious,24,2,0,0,0,0,0,0,0,0,0,24,0,0,0
bireysel.ziraatweb.net,malicious,22,2,0,0,0,0,0,0,0,0,0,22,0,0,0
http://champandrosie.com.au/sejeal.jpg,malicious,38,3,0,0,0,0,3,0,0,0,20,11,0,1,0
http://www.iamboo.it/it/prodotti/wito,malicious,37,2,0,0,0,0,5,0,0,0,13,17,0,1,0
http://bjdfbh.com/Item/Show.asp?m=2&d=387,malicious,41,2,0,0,4,2,4,1,0,4,10,14,0,1,0
thabisile.com,malicious,13,1,0,0,0,0,0,0,0,0,0,13,0,0,0
http://www.sceg.ir/home/all-poll/6-site-speed.html,malicious,50,3,3,0,1,0,5,0,0,0,11,32,0,1,0
http://www.sapadinesmilovice.com/index.php?option=com_content&view=article&id=56:lisko-dju-mi&catid=34:psi&Itemid=57&lang=sr,malicious,124,3,2,0,6,6,3,1,0,13,25,10,0,1,0
http://21twentyone.net/index.php?option=com_content&view=article&id=56&Itemid=131,malicious,81,2,0,0,7,4,3,1,0,9,15,10,0,1,0
fzj37tz99.com.ng,malicious,16,2,0,0,4,0,0,0,0,0,0,16,0,0,0
http://deboerschilders.nl/index.php/fotos-van-afgerondde-projecten/category/6-winkelpand,malicious,88,2,4,0,1,0,6,0,0,0,18,63,0,1,0
http://www.letni-tabor.eu/index.php?option=com_content&view=category&id=14:nae-tradice&Itemid=27&layout=default,malicious,111,3,2,0,4,5,3,1,0,11,18,10,0,1,0
http://9779.info/%E5%A4%9A%E5%BD%A9%E6%B0%91%E6%97%8F%E9%A3%8E%E5%89%AA%E8%B4%B4%E7%94%BB/,malicious,90,1,0,0,29,0,4,0,24,0,9,74,0,1,0
http://www.art-ecology-education.org/en/qaa-topmenu-30/105-what-does-art-have-to-do-with-ecology.html,malicious,101,3,12,0,5,0,5,0,0,0,29,65,0,1,0
http://djsipke.nl/foto-album/6-sint-nykstermerke/detail/326-img1693.html?tmpl=component,malicious,87,2,4,0,8,1,6,1,0,2,10,55,0,1,0
http://bjgdhm.com/contact.asp,malicious,29,2,0,0,0,0,3,0,0,0,10,12,0,1,0
http://lasqc.com/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=11&Itemid=128,malicious,102,3,0,0,11,6,3,1,0,13,9,10,0,1,0
